[Data]
Tagname,TimeStamp,Value
35T.SSP_Imon_ch8.F_CV,01/30/2015 14:06:37,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 14:06:37,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 14:06:37,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 14:06:37,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 14:06:37,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 14:06:37,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 14:06:37,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 14:06:37,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 14:06:37,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 14:06:37,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 14:06:37,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 14:07:07,26.0988
35T.SSP_Imon_ch0.F_CV,01/30/2015 14:07:07,1.87938e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 14:07:07,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 14:07:07,26.2571
35T.SSP_Imon_ch1.F_CV,01/30/2015 14:07:07,1.0865e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 14:07:07,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 14:07:07,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 14:07:07,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 14:07:07,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 14:07:07,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 14:07:07,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 14:07:07,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 14:07:07,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 14:07:07,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 14:07:07,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 14:07:07,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 14:07:07,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 14:07:07,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 14:07:07,26.329
35T.SSP_Imon_ch6.F_CV,01/30/2015 14:07:07,7.26773e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 14:07:07,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 14:07:07,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 14:07:07,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 14:07:07,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 14:07:07,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 14:07:07,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 14:07:07,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 14:07:07,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 14:07:07,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 14:07:07,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 14:07:07,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 14:07:07,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 14:07:07,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 14:07:07,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 14:07:07,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 14:07:07,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 14:07:37,26.1002
35T.SSP_Imon_ch0.F_CV,01/30/2015 14:07:37,1.87204e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 14:07:37,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 14:07:37,26.2571
35T.SSP_Imon_ch1.F_CV,01/30/2015 14:07:37,1.0865e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 14:07:37,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 14:07:37,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 14:07:37,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 14:07:37,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 14:07:37,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 14:07:37,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 14:07:37,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 14:07:37,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 14:07:37,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 14:07:37,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 14:07:37,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 14:07:37,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 14:07:37,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 14:07:37,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 14:07:37,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 14:07:37,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 14:07:37,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 14:07:37,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 14:07:37,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 14:07:37,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 14:07:37,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 14:07:37,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 14:07:37,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 14:07:37,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 14:07:37,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 14:07:37,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 14:07:37,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 14:07:37,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 14:07:37,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 14:07:37,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 14:07:37,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 14:08:07,26.1002
35T.SSP_Imon_ch0.F_CV,01/30/2015 14:08:07,1.87204e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 14:08:07,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 14:08:07,26.2557
35T.SSP_Imon_ch1.F_CV,01/30/2015 14:08:07,1.09384e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 14:08:07,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 14:08:07,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 14:08:07,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 14:08:07,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 14:08:07,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 14:08:07,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 14:08:07,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 14:08:07,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 14:08:07,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 14:08:07,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 14:08:07,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 14:08:07,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 14:08:07,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 14:08:07,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 14:08:07,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 14:08:07,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 14:08:07,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 14:08:07,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 14:08:07,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 14:08:07,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 14:08:07,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 14:08:07,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 14:08:07,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 14:08:07,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 14:08:07,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 14:08:07,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 14:08:07,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 14:08:07,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 14:08:07,26.3304
35T.SSP_Imon_ch11.F_CV,01/30/2015 14:08:07,7.19431e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 14:08:07,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 14:08:38,26.1023
35T.SSP_Imon_ch0.F_CV,01/30/2015 14:08:38,1.86164e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 14:08:38,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 14:08:38,26.2548
35T.SSP_Imon_ch1.F_CV,01/30/2015 14:08:38,1.09814e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 14:08:38,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 14:08:38,26.3985
35T.SSP_Imon_ch2.F_CV,01/30/2015 14:08:38,3.78691e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 14:08:38,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 14:08:38,26.4278
35T.SSP_Imon_ch3.F_CV,01/30/2015 14:08:38,2.31865e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 14:08:38,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 14:08:38,26.3369
35T.SSP_Imon_ch4.F_CV,01/30/2015 14:08:38,6.87027e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 14:08:38,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 14:08:38,26.3457
35T.SSP_Imon_ch5.F_CV,01/30/2015 14:08:38,6.42979e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 14:08:38,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 14:08:38,26.3296
35T.SSP_Imon_ch6.F_CV,01/30/2015 14:08:38,7.23733e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 14:08:38,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 14:08:38,26.3296
35T.SSP_Imon_ch7.F_CV,01/30/2015 14:08:38,7.23733e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 14:08:38,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 14:08:38,26.2885
35T.SSP_Imon_ch8.F_CV,01/30/2015 14:08:38,9.2929e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 14:08:38,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 14:08:38,26.1478
35T.SSP_Imon_ch9.F_CV,01/30/2015 14:08:38,1.63406e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 14:08:38,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 14:08:38,26.3926
35T.SSP_Imon_ch10.F_CV,01/30/2015 14:08:38,4.08057e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 14:08:38,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 14:08:38,26.331
35T.SSP_Imon_ch11.F_CV,01/30/2015 14:08:38,7.16392e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 14:08:38,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 14:09:08,26.0988
35T.SSP_Imon_ch0.F_CV,01/30/2015 14:09:08,1.87938e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 14:09:08,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 14:09:08,26.2557
35T.SSP_Imon_ch1.F_CV,01/30/2015 14:09:08,1.09384e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 14:09:08,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 14:09:08,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 14:09:08,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 14:09:08,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 14:09:08,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 14:09:08,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 14:09:08,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 14:09:08,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 14:09:08,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 14:09:08,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 14:09:08,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 14:09:08,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 14:09:08,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 14:09:08,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 14:09:08,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 14:09:08,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 14:09:08,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 14:09:08,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 14:09:08,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 14:09:08,26.2879
35T.SSP_Imon_ch8.F_CV,01/30/2015 14:09:08,9.32333e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 14:09:08,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 14:09:08,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 14:09:08,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 14:09:08,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 14:09:08,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 14:09:08,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 14:09:08,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 14:09:08,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 14:09:08,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 14:09:08,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 14:09:38,26.1002
35T.SSP_Imon_ch0.F_CV,01/30/2015 14:09:38,1.87204e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 14:09:38,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 14:09:38,26.2557
35T.SSP_Imon_ch1.F_CV,01/30/2015 14:09:38,1.09384e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 14:09:38,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 14:09:38,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 14:09:38,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 14:09:38,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 14:09:38,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 14:09:38,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 14:09:38,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 14:09:38,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 14:09:38,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 14:09:38,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 14:09:38,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 14:09:38,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 14:09:38,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 14:09:38,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 14:09:38,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 14:09:38,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 14:09:38,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 14:09:38,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 14:09:38,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 14:09:38,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 14:09:38,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 14:09:38,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 14:09:38,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 14:09:38,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 14:09:38,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 14:09:38,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 14:09:38,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 14:09:38,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 14:09:38,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 14:09:38,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 14:09:38,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 14:10:08,26.1017
35T.SSP_Imon_ch0.F_CV,01/30/2015 14:10:08,1.86469e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 14:10:08,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 14:10:08,26.2571
35T.SSP_Imon_ch1.F_CV,01/30/2015 14:10:08,1.0865e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 14:10:08,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 14:10:08,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 14:10:08,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 14:10:08,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 14:10:08,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 14:10:08,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 14:10:08,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 14:10:08,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 14:10:08,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 14:10:08,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 14:10:08,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 14:10:08,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 14:10:08,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 14:10:08,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 14:10:08,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 14:10:08,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 14:10:08,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 14:10:08,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 14:10:08,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 14:10:08,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 14:10:08,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 14:10:08,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 14:10:08,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 14:10:08,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 14:10:08,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 14:10:08,26.392
35T.SSP_Imon_ch10.F_CV,01/30/2015 14:10:08,4.11091e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 14:10:08,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 14:10:08,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 14:10:08,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 14:10:08,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 14:10:38,26.1008
35T.SSP_Imon_ch0.F_CV,01/30/2015 14:10:38,1.86898e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 14:10:38,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 14:10:38,26.2577
35T.SSP_Imon_ch1.F_CV,01/30/2015 14:10:38,1.08346e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 14:10:38,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 14:10:38,26.3999
35T.SSP_Imon_ch2.F_CV,01/30/2015 14:10:38,3.7135e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 14:10:38,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 14:10:38,26.4307
35T.SSP_Imon_ch3.F_CV,01/30/2015 14:10:38,2.17182e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 14:10:38,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 14:10:38,26.3384
35T.SSP_Imon_ch4.F_CV,01/30/2015 14:10:38,6.79685e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 14:10:38,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 14:10:38,26.3472
35T.SSP_Imon_ch5.F_CV,01/30/2015 14:10:38,6.35637e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 14:10:38,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 14:10:38,26.331
35T.SSP_Imon_ch6.F_CV,01/30/2015 14:10:38,7.16392e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 14:10:38,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 14:10:38,26.331
35T.SSP_Imon_ch7.F_CV,01/30/2015 14:10:38,7.16392e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 14:10:38,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 14:10:38,26.29
35T.SSP_Imon_ch8.F_CV,01/30/2015 14:10:38,9.21949e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 14:10:38,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 14:10:38,26.1507
35T.SSP_Imon_ch9.F_CV,01/30/2015 14:10:38,1.61937e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 14:10:38,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 14:10:38,26.3941
35T.SSP_Imon_ch10.F_CV,01/30/2015 14:10:38,4.00715e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 14:10:38,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 14:10:38,26.3325
35T.SSP_Imon_ch11.F_CV,01/30/2015 14:10:38,7.09051e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 14:10:38,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 14:11:08,26.1017
35T.SSP_Imon_ch0.F_CV,01/30/2015 14:11:08,1.86469e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 14:11:08,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 14:11:08,26.2571
35T.SSP_Imon_ch1.F_CV,01/30/2015 14:11:08,1.0865e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 14:11:08,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 14:11:08,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 14:11:08,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 14:11:08,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 14:11:08,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 14:11:08,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 14:11:08,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 14:11:08,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 14:11:08,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 14:11:08,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 14:11:08,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 14:11:08,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 14:11:08,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 14:11:08,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 14:11:08,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 14:11:08,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 14:11:08,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 14:11:08,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 14:11:08,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 14:11:08,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 14:11:08,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 14:11:08,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 14:11:08,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 14:11:08,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 14:11:08,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 14:11:08,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 14:11:08,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 14:11:08,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 14:11:08,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 14:11:08,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 14:11:08,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 14:11:38,26.1023
35T.SSP_Imon_ch0.F_CV,01/30/2015 14:11:38,1.86164e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 14:11:38,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 14:11:38,26.2577
35T.SSP_Imon_ch1.F_CV,01/30/2015 14:11:38,1.08346e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 14:11:38,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 14:11:38,26.3999
35T.SSP_Imon_ch2.F_CV,01/30/2015 14:11:38,3.7135e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 14:11:38,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 14:11:38,26.4307
35T.SSP_Imon_ch3.F_CV,01/30/2015 14:11:38,2.17182e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 14:11:38,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 14:11:38,26.3384
35T.SSP_Imon_ch4.F_CV,01/30/2015 14:11:38,6.79685e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 14:11:38,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 14:11:38,26.3486
35T.SSP_Imon_ch5.F_CV,01/30/2015 14:11:38,6.28296e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 14:11:38,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 14:11:38,26.331
35T.SSP_Imon_ch6.F_CV,01/30/2015 14:11:38,7.16392e-06
